"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"","video","24","330894","0.0-7.0-0.1","6519","25532","[object Object]","[object Object]","4","","[""clips/raw-2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","25","379151","0.0-7.0-1.1","6519","25532","[object Object]","[object Object]","4","48255","","","{""Q0"":""They seemed to enjoy each other and what they were doing, but the one on the left was clearly in control of what was going on. The child on the right took a submissive role and mostly watched.""}",""
"","survey-text","26","382206","0.0-7.0-2.1","6519","25532","[object Object]","[object Object]","4","3053","","","{""Q0"":""4""}",""
"","survey-likert","27","384566","0.0-7.0-3.1","6519","25532","[object Object]","[object Object]","4","2358","","","{""Q0"":0}",""
"","survey-likert","28","388599","0.0-7.0-4.1","6519","25532","[object Object]","[object Object]","4","4030","","","{""Q0"":1}",""
"","survey-likert","29","392758","0.0-7.0-5.1","6519","25532","[object Object]","[object Object]","4","4158","","","{""Q0"":2}",""
"","survey-likert","30","397831","0.0-7.0-6.1","6519","25532","[object Object]","[object Object]","4","5070","","","{""Q0"":4,""Q1"":0}",""
"","survey-likert","31","403278","0.0-7.0-7.1","6519","25532","[object Object]","[object Object]","4","5446","","","{""Q0"":1,""Q1"":4}",""
"","survey-likert","32","407503","0.0-7.0-8.1","6519","25532","[object Object]","[object Object]","4","4221","","","{""Q0"":3,""Q1"":0}",""
"","survey-likert","33","411511","0.0-7.0-9.1","6519","25532","[object Object]","[object Object]","4","4006","","","{""Q0"":2,""Q1"":4}",""
"","survey-likert","34","416863","0.0-7.0-10.1","6519","25532","[object Object]","[object Object]","4","5350","","","{""Q0"":2,""Q1"":0}",""
"","survey-likert","35","421823","0.0-7.0-11.1","6519","25532","[object Object]","[object Object]","4","4956","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","36","425975","0.0-7.0-12.1","6519","25532","[object Object]","[object Object]","4","4150","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","37","428735","0.0-7.0-13.1","6519","25532","[object Object]","[object Object]","4","2758","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","38","433622","0.0-7.0-14.1","6519","25532","[object Object]","[object Object]","4","4885","","","{""Q0"":2,""Q1"":4}",""
"","survey-likert","39","436575","0.0-7.0-15.1","6519","25532","[object Object]","[object Object]","4","2949","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","40","440622","0.0-7.0-16.1","6519","25532","[object Object]","[object Object]","4","4046","","","{""Q0"":2,""Q1"":4}",""
"","video","41","479956","0.0-7.0-0.2","6519","25532","[object Object]","[object Object]","4","","[""clips/raw-2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","42","517206","0.0-7.0-1.2","6519","25532","[object Object]","[object Object]","4","37247","","","{""Q0"":""The child on the right was a jerk and wouldn't let the child on the left modify what he was doing and he was forceful about it.""}",""
"","survey-text","43","519782","0.0-7.0-2.2","6519","25532","[object Object]","[object Object]","4","2574","","","{""Q0"":""4""}",""
"","survey-likert","44","522023","0.0-7.0-3.2","6519","25532","[object Object]","[object Object]","4","2237","","","{""Q0"":2}",""
"","survey-likert","45","523719","0.0-7.0-4.2","6519","25532","[object Object]","[object Object]","4","1694","","","{""Q0"":2}",""
"","survey-likert","46","525311","0.0-7.0-5.2","6519","25532","[object Object]","[object Object]","4","1590","","","{""Q0"":2}",""
"","survey-likert","47","529775","0.0-7.0-6.2","6519","25532","[object Object]","[object Object]","4","4462","","","{""Q0"":0,""Q1"":4}",""
"","survey-likert","48","535302","0.0-7.0-7.2","6519","25532","[object Object]","[object Object]","4","5525","","","{""Q0"":3,""Q1"":0}",""
"","survey-likert","49","538871","0.0-7.0-8.2","6519","25532","[object Object]","[object Object]","4","3565","","","{""Q0"":0,""Q1"":4}",""
"","survey-likert","50","543670","0.0-7.0-9.2","6519","25532","[object Object]","[object Object]","4","4797","","","{""Q0"":3,""Q1"":0}",""
"","survey-likert","51","547895","0.0-7.0-10.2","6519","25532","[object Object]","[object Object]","4","4220","","","{""Q0"":0,""Q1"":4}",""
"","survey-likert","52","552206","0.0-7.0-11.2","6519","25532","[object Object]","[object Object]","4","4310","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","53","560903","0.0-7.0-12.2","6519","25532","[object Object]","[object Object]","4","8692","","","{""Q0"":1,""Q1"":0}",""
"","survey-likert","54","567911","0.0-7.0-13.2","6519","25532","[object Object]","[object Object]","4","7005","","","{""Q0"":2,""Q1"":0}",""
"","survey-likert","55","571150","0.0-7.0-14.2","6519","25532","[object Object]","[object Object]","4","3237","","","{""Q0"":1,""Q1"":0}",""
"","survey-likert","56","576743","0.0-7.0-15.2","6519","25532","[object Object]","[object Object]","4","5589","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","57","582150","0.0-7.0-16.2","6519","25532","[object Object]","[object Object]","4","5404","","","{""Q0"":0,""Q1"":0}",""
"","video","58","616538","0.0-7.0-0.3","6519","25532","[object Object]","[object Object]","4","","[""clips/raw-2017-07-06-093740908665-demonstratemanhandle.mp4""]","","",""
"","survey-text","59","691158","0.0-7.0-1.3","6519","25532","[object Object]","[object Object]","4","74618","","","{""Q0"":""The one on the right definitely dominated the space on the device and was also more outspoken and expressive. They seemed to get along okay but mostly because the child on the left seemed to accept the role of being a subordinate.""}",""
"","survey-text","60","693262","0.0-7.0-2.3","6519","25532","[object Object]","[object Object]","4","2101","","","{""Q0"":""4""}",""
"","survey-likert","61","698031","0.0-7.0-3.3","6519","25532","[object Object]","[object Object]","4","4764","","","{""Q0"":1}",""
"","survey-likert","62","700943","0.0-7.0-4.3","6519","25532","[object Object]","[object Object]","4","2911","","","{""Q0"":2}",""
"","survey-likert","63","702870","0.0-7.0-5.3","6519","25532","[object Object]","[object Object]","4","1926","","","{""Q0"":2}",""
"","survey-likert","64","707007","0.0-7.0-6.3","6519","25532","[object Object]","[object Object]","4","4133","","","{""Q0"":0,""Q1"":4}",""
"","survey-likert","65","712406","0.0-7.0-7.3","6519","25532","[object Object]","[object Object]","4","5397","","","{""Q0"":4,""Q1"":0}",""
"","survey-likert","66","716167","0.0-7.0-8.3","6519","25532","[object Object]","[object Object]","4","3757","","","{""Q0"":1,""Q1"":4}",""
"","survey-likert","67","720438","0.0-7.0-9.3","6519","25532","[object Object]","[object Object]","4","4269","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","68","724606","0.0-7.0-10.3","6519","25532","[object Object]","[object Object]","4","4164","","","{""Q0"":0,""Q1"":3}",""
"","survey-likert","69","733110","0.0-7.0-11.3","6519","25532","[object Object]","[object Object]","4","8501","","","{""Q0"":2,""Q1"":4}",""
"","survey-likert","70","740846","0.0-7.0-12.3","6519","25532","[object Object]","[object Object]","4","7731","","","{""Q0"":1,""Q1"":0}",""
"","survey-likert","71","746462","0.0-7.0-13.3","6519","25532","[object Object]","[object Object]","4","5612","","","{""Q0"":2,""Q1"":0}",""
"","survey-likert","72","749958","0.0-7.0-14.3","6519","25532","[object Object]","[object Object]","4","3493","","","{""Q0"":1,""Q1"":4}",""
"","survey-likert","73","752942","0.0-7.0-15.3","6519","25532","[object Object]","[object Object]","4","2982","","","{""Q0"":1,""Q1"":0}",""
"","survey-likert","74","757319","0.0-7.0-16.3","6519","25532","[object Object]","[object Object]","4","4373","","","{""Q0"":1,""Q1"":4}",""
"","html-keyboard-response","75","767991","0.0-8.0","6519","25532","[object Object]","[object Object]","4","10670","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
